id,label
11574,0.012500
11575,0.987500
11576,0.987500
11577,0.012500
11578,0.012500
11579,0.987500
1158,0.987500
11580,0.987500
11581,0.012500
11582,0.012500
11583,0.012500
11584,0.987500
11585,0.987500
11586,0.987500
11587,0.012500
11588,0.012500
11589,0.987500
1159,0.012500
11590,0.012500
11591,0.012500
11592,0.012500
11593,0.987500
11594,0.012500
11595,0.012500
11596,0.012500
11597,0.012500
11598,0.987500
11599,0.012500
116,0.012500
1160,0.012500
11600,0.012500
11601,0.987500
11602,0.012500
11603,0.987500
11604,0.987500
11605,0.987500
11606,0.012500
11607,0.012500
11608,0.012500
11609,0.012500
1161,0.012500
11610,0.642925
11611,0.012500
11612,0.012500
11613,0.987500
11614,0.012500
11615,0.012500
11616,0.012500
11617,0.987500
11618,0.012500
11619,0.012500
1162,0.012500
11620,0.012500
11621,0.012500
11622,0.012500
11623,0.987500
11624,0.012500
11625,0.987500
11626,0.987500
11627,0.987500
11628,0.987500
11629,0.987500
1163,0.012500
11630,0.987500
11631,0.012500
11632,0.012500
11633,0.012500
11634,0.012500
11635,0.987500
11636,0.012500
11637,0.012500
11638,0.012500
11639,0.012500
1164,0.012500
11640,0.987500
11641,0.012500
11642,0.987500
11643,0.987500
11644,0.012500
11645,0.987500
11646,0.987500
11647,0.987500
11648,0.987500
11649,0.987500
1165,0.987500
11650,0.987500
11651,0.987500
11652,0.012500
11653,0.012500
11654,0.987500
11655,0.987500
11656,0.987500
11657,0.012500
11658,0.012500
11659,0.012500
1166,0.987500
11660,0.987500
11661,0.012500
11662,0.012500
11663,0.987500
11664,0.012500
11665,0.987500
11666,0.012500
11667,0.012500
11668,0.012500
11669,0.987500
1167,0.041704
11670,0.987500
11671,0.987500
11672,0.073960
11673,0.987500
11674,0.987500
11675,0.012500
11676,0.012500
11677,0.987500
11678,0.883275
11679,0.012500
1168,0.012500
11680,0.012500
11681,0.987500
11682,0.012500
11683,0.987500
11684,0.012500
11685,0.012500
11686,0.987500
11687,0.012500
11688,0.987500
11689,0.012500
1169,0.987500
11690,0.987500
11691,0.012500
11692,0.012500
11693,0.012500
11694,0.987500
11695,0.012500
11696,0.987500
11697,0.987500
11698,0.012500
11699,0.987500
117,0.012500
1170,0.987500
11700,0.012500
11701,0.012500
11702,0.012500
11703,0.012500
11704,0.012500
11705,0.987500
11706,0.987500
11707,0.987500
11708,0.012500
11709,0.987500
1171,0.012500
11710,0.012500
11711,0.987500
11712,0.012500
11713,0.987500
11714,0.012500
11715,0.987500
11716,0.987500
11717,0.987500
11718,0.987500
11719,0.012500
1172,0.987500
11720,0.987500
11721,0.012500
11722,0.012500
11723,0.987500
11724,0.012500
11725,0.987500
11726,0.012500
11727,0.012500
11728,0.012500
11729,0.987500
1173,0.987500
11730,0.084025
11731,0.987500
11732,0.987500
11733,0.987500
11734,0.012500
11735,0.987500
11736,0.012500
11737,0.686353
11738,0.012500
11739,0.012500
1174,0.987500
11740,0.987500
11741,0.012500
11742,0.012500
11743,0.012500
11744,0.987500
11745,0.012500
11746,0.065031
11747,0.012500
11748,0.012500
11749,0.987500
1175,0.987500
11750,0.012500
11751,0.012500
11752,0.987500
11753,0.987500
11754,0.012500
11755,0.012500
11756,0.987500
11757,0.987500
11758,0.987500
11759,0.987500
1176,0.012500
11760,0.987500
11761,0.987500
11762,0.987500
11763,0.987500
11764,0.987500
11765,0.987500
11766,0.987500
11767,0.987500
11768,0.987500
11769,0.012500
1177,0.027074
11770,0.987500
11771,0.012500
11772,0.051000
11773,0.987500
11774,0.012500
11775,0.987500
11776,0.987500
11777,0.012500
11778,0.987500
11779,0.012500
1178,0.012500
11780,0.987500
11781,0.987500
11782,0.987500
11783,0.012500
11784,0.012500
11785,0.987500
11786,0.012500
11787,0.987500
11788,0.012500
11789,0.987500
1179,0.987500
11790,0.987500
11791,0.987500
11792,0.987500
11793,0.012500
11794,0.012500
11795,0.987500
11796,0.012500
11797,0.012500
11798,0.012500
11799,0.987500
118,0.987500
1180,0.987500
11800,0.012500
11801,0.987500
11802,0.987500
11803,0.012500
11804,0.987500
11805,0.987500
11806,0.987500
11807,0.012500
11808,0.012500
11809,0.987500
1181,0.012500
11810,0.987500
11811,0.012500
11812,0.987500
11813,0.012500
11814,0.987500
11815,0.987500
11816,0.987500
11817,0.012500
11818,0.012500
11819,0.012500
1182,0.987500
11820,0.012500
11821,0.987500
11822,0.987500
11823,0.987500
11824,0.012500
11825,0.987500
11826,0.028915
11827,0.987500
11828,0.987500
11829,0.987500
1183,0.987500
11830,0.012500
11831,0.987500
11832,0.987500
11833,0.987500
11834,0.012500
11835,0.987500
11836,0.987500
11837,0.987500
11838,0.987500
11839,0.987500
1184,0.987500
11840,0.987500
11841,0.987500
11842,0.012500
11843,0.987500
11844,0.987500
11845,0.012500
11846,0.987500
11847,0.987500
11848,0.012500
11849,0.987500
1185,0.012500
11850,0.987500
11851,0.963033
11852,0.987500
11853,0.012500
11854,0.012500
11855,0.987500
11856,0.012500
11857,0.012500
11858,0.012500
11859,0.012500
1186,0.987500
11860,0.012500
11861,0.987500
11862,0.987500
11863,0.987500
11864,0.012500
11865,0.012500
11866,0.987500
11867,0.987500
11868,0.012500
11869,0.987500
1187,0.012500
11870,0.987500
11871,0.987500
11872,0.012500
11873,0.012500
11874,0.987500
11875,0.012500
11876,0.012500
11877,0.987500
11878,0.987500
11879,0.987500
1188,0.987500
11880,0.987500
11881,0.531846
11882,0.987500
11883,0.987500
11884,0.012500
11885,0.012500
11886,0.987500
11887,0.012500
11888,0.012500
11889,0.012500
1189,0.987500
11890,0.012500
11891,0.012500
11892,0.987500
11893,0.012500
11894,0.987500
11895,0.987500
11896,0.987500
11897,0.987500
11898,0.012500
11899,0.012500
119,0.987500
1190,0.012500
11900,0.012500
11901,0.012500
11902,0.987500
11903,0.012500
11904,0.987500
11905,0.012500
11906,0.987500
11907,0.987500
11908,0.012500
11909,0.012500
1191,0.987500
11910,0.987500
11911,0.012500
11912,0.987500
11913,0.012500
11914,0.012500
11915,0.987500
11916,0.012500
11917,0.987500
11918,0.987500
11919,0.012500
1192,0.820215
11920,0.987500
11921,0.987500
11922,0.987500
11923,0.987500
11924,0.012500
11925,0.012500
11926,0.987500
11927,0.987500
11928,0.987500
11929,0.987500
1193,0.012500
11930,0.012500
11931,0.012500
11932,0.987500
11933,0.012500
11934,0.987500
11935,0.987500
11936,0.012500
11937,0.012500
11938,0.987500
11939,0.012500
1194,0.012500
11940,0.987500
11941,0.987500
11942,0.012500
11943,0.012500
11944,0.987500
11945,0.012500
11946,0.987500
11947,0.012500
11948,0.012500
11949,0.012500
1195,0.987500
11950,0.012500
11951,0.987500
11952,0.987500
11953,0.987500
11954,0.987500
11955,0.987500
11956,0.987500
11957,0.987500
11958,0.987500
11959,0.012500
1196,0.012500
11960,0.987500
11961,0.987500
11962,0.012500
11963,0.987500
11964,0.987500
11965,0.987500
11966,0.012500
11967,0.704553
11968,0.012500
11969,0.987500
1197,0.987500
11970,0.987500
11971,0.012500
11972,0.987500
11973,0.987500
11974,0.012500
11975,0.987500
11976,0.012500
11977,0.987500
11978,0.987500
11979,0.987500
1198,0.012500
11980,0.987500
11981,0.036283
11982,0.987500
11983,0.613576
11984,0.987500
11985,0.987500
11986,0.987500
11987,0.987500
11988,0.012500
11989,0.012500
1199,0.022531
11990,0.987500
11991,0.012500
11992,0.012500
11993,0.012500
11994,0.012500
11995,0.012500
11996,0.012500
11997,0.987500
11998,0.987500
11999,0.987500
12,0.987500
120,0.012500
1200,0.987500
12000,0.974115
12001,0.987500
12002,0.012500
12003,0.012500
12004,0.012500
12005,0.987500
12006,0.987500
12007,0.060887
12008,0.012500
12009,0.987500
1201,0.987500
12010,0.987500
12011,0.987500
12012,0.987500
12013,0.987500
12014,0.987500
12015,0.987500
12016,0.012500
12017,0.987500
12018,0.012500
12019,0.012500
1202,0.012500
12020,0.012500
12021,0.987500
12022,0.870806
12023,0.987500
12024,0.987500
12025,0.012500
12026,0.012500
12027,0.012500
12028,0.987500
12029,0.012500
1203,0.987500
12030,0.012500
12031,0.012500
12032,0.012500
12033,0.987500
12034,0.012500
12035,0.987500
12036,0.012500
12037,0.987500
12038,0.987500
12039,0.987500
1204,0.012500
12040,0.987500
12041,0.987500
12042,0.012500
12043,0.012500
12044,0.012500
12045,0.012500
12046,0.987500
12047,0.012500
12048,0.987500
12049,0.012500
1205,0.987500
12050,0.012500
12051,0.987500
12052,0.987500
12053,0.012500
12054,0.987500
12055,0.987500
12056,0.987500
12057,0.987500
12058,0.012500
12059,0.012500
1206,0.012500
12060,0.987500
12061,0.987500
12062,0.987500
12063,0.012500
12064,0.987500
12065,0.012500
12066,0.012500
12067,0.012500
12068,0.012500
12069,0.012500
1207,0.987500
12070,0.012500
12071,0.012500
12072,0.012500
12073,0.987500
12074,0.987500
12075,0.987500
12076,0.987500
12077,0.012500
12078,0.012500
12079,0.987500
1208,0.012500
12080,0.987500
12081,0.012500
12082,0.987500
12083,0.012500
12084,0.012500
12085,0.012500
12086,0.987500
12087,0.987500
12088,0.987500
12089,0.012500
1209,0.012500
12090,0.987500
12091,0.012500
12092,0.987500
12093,0.012500
12094,0.987500
12095,0.987500
12096,0.987500
12097,0.012500
12098,0.987500
12099,0.229171
121,0.012500
1210,0.987500
12100,0.014348
12101,0.012500
12102,0.012500
12103,0.012500
12104,0.012500
12105,0.012500
12106,0.012500
12107,0.987500
12108,0.987500
12109,0.987500
1211,0.987500
12110,0.012500
12111,0.987500
12112,0.987500
12113,0.987500
12114,0.987500
12115,0.012500
12116,0.012500
12117,0.987500
12118,0.012500
12119,0.374477
1212,0.012500
12120,0.987500
12121,0.012500
12122,0.987500
12123,0.012500
12124,0.012500
12125,0.012500
12126,0.987500
12127,0.012500
12128,0.012500
12129,0.012500
1213,0.012500
12130,0.012500
12131,0.987500
12132,0.987500
12133,0.987500
12134,0.987500
12135,0.012500
12136,0.012500
12137,0.012500
12138,0.012500
12139,0.987500
1214,0.987500
12140,0.012500
12141,0.987500
12142,0.012500
12143,0.985941
12144,0.012500
12145,0.987500
12146,0.987500
12147,0.987500
12148,0.012500
12149,0.987500
1215,0.987500
12150,0.987500
12151,0.012500
12152,0.012500
12153,0.987500
12154,0.012500
12155,0.987500
12156,0.987500
12157,0.987500
12158,0.987500
12159,0.012500
1216,0.987500
12160,0.987500
12161,0.012500
12162,0.012500
12163,0.987500
12164,0.012500
12165,0.987500
12166,0.012500
12167,0.987500
12168,0.012500
12169,0.012500
1217,0.987500
12170,0.987500
12171,0.012500
12172,0.987500
12173,0.012500
12174,0.987500
12175,0.987500
12176,0.012500
12177,0.987500
12178,0.538579
12179,0.987500
1218,0.012500
12180,0.987500
12181,0.012500
12182,0.987500
12183,0.987500
12184,0.987500
12185,0.987500
12186,0.987500
12187,0.012500
12188,0.987500
12189,0.012500
1219,0.987500
12190,0.176175
12191,0.987500
12192,0.987500
12193,0.012500
12194,0.012500
12195,0.012500
12196,0.987500
12197,0.012500
12198,0.012500
12199,0.987500
122,0.012500
1220,0.012500
12200,0.987500
12201,0.012500
12202,0.012500
12203,0.012500
12204,0.012500
12205,0.012500
12206,0.987500
12207,0.987500
12208,0.987500
12209,0.012500
1221,0.248991
12210,0.012500
12211,0.012500
12212,0.012500
12213,0.987500
12214,0.012500
12215,0.012500
12216,0.012500
12217,0.012500
12218,0.012500
12219,0.987500
1222,0.987500
12220,0.012500
12221,0.012500
12222,0.987500
12223,0.012500
12224,0.012500
12225,0.987500
12226,0.987500
12227,0.012500
12228,0.987500
12229,0.987500
1223,0.987500
12230,0.987500
12231,0.012500
12232,0.987500
12233,0.987500
12234,0.987500
12235,0.987500
12236,0.012500
12237,0.987500
12238,0.987500
12239,0.012500
1224,0.987500
12240,0.012500
12241,0.012500
12242,0.012500
12243,0.012500
12244,0.012500
12245,0.012500
12246,0.987500
12247,0.987500
12248,0.987500
12249,0.987500
1225,0.012500
12250,0.012500
12251,0.071330
12252,0.012500
12253,0.987500
12254,0.987500
12255,0.987500
12256,0.987500
12257,0.012500
12258,0.012500
12259,0.987500
1226,0.012500
12260,0.987500
12261,0.012500
12262,0.987500
12263,0.987500
12264,0.987500
12265,0.012500
12266,0.987500
12267,0.959980
12268,0.987500
12269,0.987500
1227,0.987500
12270,0.987500
12271,0.983671
12272,0.012500
12273,0.987500
12274,0.987500
12275,0.987500
12276,0.012500
12277,0.987500
12278,0.987500
12279,0.987500
1228,0.012500
12280,0.012500
12281,0.987500
12282,0.987500
12283,0.012500
12284,0.987500
12285,0.012500
12286,0.012500
12287,0.987500
12288,0.753921
12289,0.987500
1229,0.012500
12290,0.987500
12291,0.987500
12292,0.987500
12293,0.987500
12294,0.987500
12295,0.012500
12296,0.012500
12297,0.012500
12298,0.987500
12299,0.012500
123,0.012500
1230,0.012500
12300,0.987500
12301,0.012500
12302,0.012500
12303,0.987500
12304,0.987500
12305,0.987500
12306,0.012500
12307,0.987500
12308,0.012500
12309,0.012500
1231,0.012500
12310,0.012500
12311,0.987500
12312,0.012500
12313,0.987500
12314,0.987500
12315,0.987500
12316,0.987500
12317,0.014063
12318,0.987500
12319,0.012500
1232,0.987500
12320,0.987500
12321,0.987500
12322,0.987500
12323,0.987500
12324,0.206646
12325,0.012500
12326,0.012500
12327,0.012500
12328,0.987500
12329,0.987500
1233,0.012500
12330,0.987500
12331,0.012500
12332,0.987500
12333,0.987500
12334,0.012500
12335,0.062063
12336,0.012500
12337,0.987500
12338,0.012500
12339,0.012500
1234,0.012500
12340,0.012500
12341,0.987500
12342,0.987500
12343,0.012500
12344,0.012500
12345,0.012500
12346,0.987500
12347,0.012500
12348,0.987500
12349,0.012500
1235,0.987500
12350,0.987500
12351,0.012500
12352,0.987500
12353,0.012500
12354,0.987500
12355,0.012500
12356,0.012500
12357,0.987500
12358,0.012500
12359,0.987500
1236,0.987500
12360,0.987500
12361,0.987500
12362,0.987500
12363,0.012500
12364,0.987500
12365,0.987500
12366,0.987500
12367,0.987500
12368,0.012500
12369,0.987500
1237,0.987500
12370,0.012500
12371,0.987500
12372,0.025804
12373,0.012500
12374,0.012500
12375,0.987500
12376,0.987500
12377,0.987500
12378,0.987500
12379,0.987500
1238,0.987500
12380,0.987500
12381,0.987500
12382,0.987500
12383,0.987500
12384,0.012500
12385,0.987500
12386,0.987500
12387,0.012500
12388,0.012500
12389,0.012500
1239,0.012500
12390,0.012500
12391,0.987500
12392,0.987500
12393,0.987500
12394,0.012500
12395,0.012500
12396,0.636349
12397,0.012500
12398,0.012500
12399,0.012500
124,0.012500
1240,0.012500
12400,0.987500
12401,0.987500
12402,0.012500
12403,0.987500
12404,0.012500
12405,0.012500
12406,0.012500
12407,0.987500
12408,0.012500
12409,0.987500
1241,0.987500
12410,0.012500
12411,0.987500
12412,0.987500
12413,0.891476
12414,0.881940
12415,0.012500
12416,0.987500
12417,0.012500
12418,0.012500
12419,0.012500
1242,0.987500
12420,0.012500
12421,0.987500
12422,0.987500
12423,0.012500
12424,0.012500
12425,0.987500
12426,0.012500
12427,0.987500
12428,0.904873
12429,0.012500
1243,0.012500
12430,0.987500
12431,0.012500
12432,0.987500
12433,0.987500
12434,0.987500
12435,0.987500
12436,0.987500
12437,0.987500
12438,0.987500
12439,0.987500
1244,0.012500
12440,0.987500
12441,0.012500
12442,0.012500
12443,0.987500
12444,0.987500
12445,0.012500
12446,0.012500
12447,0.987500
12448,0.987500
12449,0.012500
1245,0.987500
12450,0.012500
12451,0.012500
12452,0.987500
12453,0.319141
12454,0.012500
12455,0.012500
12456,0.987500
12457,0.012500
12458,0.012500
12459,0.987500
1246,0.012500
12460,0.987500
12461,0.987500
12462,0.012500
12463,0.987500
12464,0.987500
12465,0.012500
12466,0.012500
12467,0.861140
12468,0.012500
12469,0.012500
1247,0.012500
12470,0.987500
12471,0.987500
12472,0.987500
12473,0.012500
12474,0.012500
12475,0.012500
12476,0.987500
12477,0.987500
12478,0.987500
12479,0.012500
1248,0.987500
12480,0.012500
12481,0.012500
12482,0.012500
12483,0.012500
12484,0.987500
12485,0.012500
12486,0.987500
12487,0.987500
12488,0.987500
12489,0.987500
1249,0.012500
12490,0.987500
12491,0.987500
12492,0.987500
12493,0.987500
12494,0.987500
12495,0.012500
12496,0.012500
12497,0.012500
12498,0.987500
12499,0.987500
125,0.012500
1250,0.987500
12500,0.012500
1251,0.987500
1252,0.012500
1253,0.987500
1254,0.012500
1255,0.012500
1256,0.012500
1257,0.987500
1258,0.012500
1259,0.012500
126,0.987500
1260,0.012500
1261,0.987500
1262,0.012500
1263,0.987500
1264,0.012500
1265,0.012500
1266,0.012500
1267,0.027997
1268,0.012500
1269,0.987500
127,0.987500
1270,0.012500
1271,0.987500
1272,0.987500
1273,0.987500
1274,0.012500
1275,0.987500
1276,0.987500
1277,0.012500
1278,0.012500
1279,0.987500
128,0.012500
1280,0.987500
1281,0.012500
1282,0.012500
1283,0.987500
1284,0.987500
1285,0.012500
1286,0.987500
1287,0.012500
1288,0.012500
1289,0.987500
129,0.012500
1290,0.987500
1291,0.012500
1292,0.300823
1293,0.012500
1294,0.987500
1295,0.012500
1296,0.012500
1297,0.012500
1298,0.012500
1299,0.012500
13,0.012500
130,0.987500
1300,0.012500
1301,0.987500
1302,0.012500
1303,0.012500
1304,0.987500
1305,0.987500
1306,0.987500
1307,0.012500
1308,0.987500
1309,0.012500
131,0.987500
1310,0.012500
1311,0.016905
1312,0.987500
1313,0.012500
1314,0.987500
1315,0.987500
1316,0.012500
1317,0.987500
1318,0.987500
1319,0.987500
132,0.987500
1320,0.012500
1321,0.012500
1322,0.012500
1323,0.012500
1324,0.012500
1325,0.877893
1326,0.012500
1327,0.987500
1328,0.987500
1329,0.987500
133,0.012500
1330,0.012500
1331,0.012500
1332,0.987500
1333,0.987500
1334,0.987500
1335,0.012500
1336,0.012500
1337,0.012500
1338,0.021704
1339,0.012500
134,0.012500
1340,0.987500
1341,0.012500
1342,0.987500
1343,0.987500
1344,0.133966
1345,0.012500
1346,0.012500
1347,0.012500
1348,0.012500
1349,0.012500
135,0.012500
1350,0.987500
1351,0.987500
1352,0.356221
1353,0.987500
1354,0.012500
1355,0.012500
1356,0.987500
1357,0.012500
1358,0.987500
1359,0.012500
136,0.012500
1360,0.987500
1361,0.012500
1362,0.012500
1363,0.012500
1364,0.012500
1365,0.987500
1366,0.987500
1367,0.748759
1368,0.012500
1369,0.987500
137,0.987500
1370,0.012500
1371,0.987500
1372,0.987500
1373,0.987500
1374,0.012500
1375,0.012500
1376,0.987500
1377,0.987500
1378,0.987500
1379,0.012500
138,0.987500
1380,0.987500
1381,0.987500
1382,0.987500
1383,0.012500
1384,0.101093
1385,0.987500
1386,0.987500
1387,0.987500
1388,0.012500
1389,0.987500
139,0.012500
1390,0.012500
1391,0.232714
1392,0.012500
1393,0.987500
1394,0.012500
1395,0.987500
1396,0.012500
1397,0.012500
1398,0.012500
1399,0.987500
14,0.012500
140,0.012500
1400,0.987500
1401,0.987500
1402,0.987500
1403,0.012500
1404,0.012500
1405,0.987500
1406,0.012500
1407,0.012500
1408,0.012500
1409,0.987500
141,0.012500
1410,0.012500
1411,0.987500
1412,0.012500
1413,0.987500
1414,0.987500
1415,0.012500
1416,0.012500
1417,0.012500
1418,0.012500
1419,0.012500
142,0.987500
1420,0.987500
1421,0.987500
1422,0.012500
1423,0.012500
1424,0.987500
1425,0.012500
1426,0.012500
1427,0.987500
1428,0.987500
1429,0.987500
143,0.987500
1430,0.987500
1431,0.987500
1432,0.987500
1433,0.987500
1434,0.987500
1435,0.987500
1436,0.987500
1437,0.987500
1438,0.012500
1439,0.012500
144,0.012500
1440,0.012500
1441,0.012500
1442,0.987500
1443,0.987500
1444,0.987500
1445,0.987500
1446,0.012500
1447,0.012500
1448,0.987500
1449,0.987500
145,0.012500
1450,0.987500
1451,0.012500
1452,0.987500
1453,0.012500
1454,0.012500
1455,0.012500
1456,0.012500
1457,0.987500
1458,0.987500
1459,0.012500
146,0.987500
1460,0.987500
1461,0.012500
1462,0.101296
1463,0.012500
1464,0.012500
1465,0.012500
1466,0.012500
1467,0.941610
1468,0.987500
1469,0.987500
147,0.987500
1470,0.987500
1471,0.987500
1472,0.012500
1473,0.012500
1474,0.012500
1475,0.012500
1476,0.987500
1477,0.987500
1478,0.012500
1479,0.987500
148,0.987500
1480,0.012500
1481,0.987500
1482,0.987500
1483,0.987500
1484,0.012500
1485,0.012500
1486,0.987500
1487,0.012500
1488,0.012500
1489,0.012500
149,0.012500
1490,0.987500
1491,0.012500
1492,0.012500
1493,0.987500
1494,0.012500
1495,0.987500
1496,0.987500
1497,0.987500
1498,0.987500
1499,0.012500
15,0.012500
150,0.012500
1500,0.012500
1501,0.987500
1502,0.012500
1503,0.012500
1504,0.155566
1505,0.012500
1506,0.987500
1507,0.012500
1508,0.987500
1509,0.987500
151,0.987500
1510,0.012500
1511,0.012500
1512,0.987500
1513,0.012500
1514,0.012500
1515,0.012500
1516,0.987500
1517,0.012500
1518,0.012500
1519,0.987500
152,0.012500
1520,0.012500
1521,0.987500
1522,0.012500
1523,0.012500
1524,0.012500
1525,0.987500
1526,0.987500
1527,0.012500
1528,0.012500
1529,0.987500
153,0.012500
1530,0.987500
1531,0.987500
1532,0.012500
1533,0.012500
1534,0.012500
1535,0.012500
1536,0.987500
1537,0.987500
1538,0.987500
1539,0.012500
154,0.012500
1540,0.012500
1541,0.987500
1542,0.987500
1543,0.987500
1544,0.987500
1545,0.012500
1546,0.987500
1547,0.987500
1548,0.012500
1549,0.987500
155,0.987500
1550,0.681251
1551,0.012500
1552,0.012500
1553,0.987500
1554,0.987500
1555,0.012500
1556,0.012500
1557,0.987500
1558,0.012500
1559,0.012500
156,0.012500
1560,0.012500
1561,0.012500
1562,0.887380
1563,0.987500
1564,0.987500
1565,0.012500
1566,0.987500
1567,0.012500
1568,0.987500
1569,0.987500
157,0.012500
1570,0.012500
1571,0.987500
1572,0.987500
1573,0.987500
1574,0.987500
1575,0.987500
1576,0.987500
1577,0.987500
1578,0.012500
1579,0.012500
158,0.987500
1580,0.987500
1581,0.987500
1582,0.012500
1583,0.987500
1584,0.012500
1585,0.012500
1586,0.012500
1587,0.658115
1588,0.012500
1589,0.012500
159,0.987500
1590,0.987500
1591,0.987500
1592,0.012500
1593,0.987500
1594,0.987500
1595,0.012500
1596,0.987500
1597,0.012500
1598,0.987500
1599,0.987500
16,0.012500
160,0.987500
1600,0.798911
1601,0.012500
1602,0.987500
1603,0.012500
1604,0.012500
1605,0.987500
1606,0.012500
1607,0.012500
1608,0.012500
1609,0.987500
161,0.012500
1610,0.987500
1611,0.012500
1612,0.987500
1613,0.012500
1614,0.375660
1615,0.012500
1616,0.987500
1617,0.987500
1618,0.012500
1619,0.987500
162,0.012500
1620,0.987500
1621,0.012500
1622,0.012500
1623,0.012500
1624,0.012500
1625,0.987500
1626,0.012500
1627,0.962457
1628,0.987500
1629,0.987500
163,0.012500
1630,0.987500
1631,0.012500
1632,0.987500
1633,0.987500
1634,0.987500
1635,0.987500
1636,0.012500
1637,0.987500
1638,0.987500
1639,0.144751
164,0.987500
1640,0.987500
1641,0.012500
1642,0.987500
1643,0.987500
1644,0.987500
1645,0.987500
1646,0.012500
1647,0.987500
1648,0.012500
1649,0.012500
165,0.012500
1650,0.987500
1651,0.012500
1652,0.987500
1653,0.987500
1654,0.987500
1655,0.987500
1656,0.012500
1657,0.012500
1658,0.987500
1659,0.987500
166,0.054902
1660,0.012500
1661,0.012500
1662,0.987500
1663,0.055685
1664,0.012500
1665,0.012500
1666,0.012500
1667,0.987500
1668,0.012500
1669,0.987500
167,0.987500
1670,0.012500
1671,0.987500
1672,0.987500
1673,0.012500
1674,0.012500
1675,0.012500
1676,0.987500
1677,0.987500
1678,0.987500
1679,0.928676
168,0.012500
1680,0.012500
1681,0.012500
1682,0.987500
1683,0.012500
1684,0.987500
1685,0.987500
1686,0.987500
1687,0.987500
1688,0.987500
1689,0.012500
169,0.012500
1690,0.987500
1691,0.987500
1692,0.987500
1693,0.987500
1694,0.012500
1695,0.012500
1696,0.987500
1697,0.012500
1698,0.012500
1699,0.987500
17,0.987500
170,0.012500
1700,0.012500
1701,0.987500
1702,0.987500
1703,0.987500
1704,0.987500
1705,0.987500
1706,0.987500
1707,0.012500
1708,0.987500
1709,0.012500
171,0.012500
1710,0.012500
1711,0.987500
1712,0.012500
1713,0.012500
1714,0.987500
1715,0.269493
1716,0.987500
1717,0.987500
1718,0.012500
1719,0.987500
172,0.987500
1720,0.987500
1721,0.012500
1722,0.987500
1723,0.012500
1724,0.012500
1725,0.987500
1726,0.987500
1727,0.987500
1728,0.987500
1729,0.012500
173,0.987500
1730,0.987500
1731,0.012500
1732,0.987500
1733,0.987500
1734,0.012500
1735,0.012500
1736,0.012500
1737,0.987500
1738,0.012500
1739,0.987500
174,0.012500
1740,0.012500
1741,0.012500
1742,0.987500
1743,0.987500
1744,0.987500
1745,0.012500
1746,0.987500
1747,0.012500
1748,0.012500
1749,0.012500
175,0.987500
1750,0.012500
1751,0.987500
1752,0.012500
1753,0.987500
1754,0.012500
1755,0.987500
1756,0.012500
1757,0.987500
1758,0.987500
1759,0.987500
176,0.987500
1760,0.012500
1761,0.987500
1762,0.987500
1763,0.012500
1764,0.987500
1765,0.012500
1766,0.987500
1767,0.987500
1768,0.987500
1769,0.987500
177,0.987500
1770,0.604270
1771,0.012500
1772,0.012500
1773,0.987500
1774,0.012500
1775,0.012500
1776,0.987500
1777,0.012500
1778,0.012500
1779,0.012500
178,0.987500
1780,0.012500
1781,0.987500
1782,0.987500
1783,0.012500
1784,0.111399
1785,0.012500
1786,0.987500
1787,0.987500
1788,0.987500
1789,0.987500
179,0.987500
1790,0.012500
1791,0.987500
1792,0.012500
1793,0.012500
1794,0.987500
1795,0.012500
1796,0.079271
1797,0.987500
1798,0.012500
1799,0.012500
18,0.987500
180,0.012500
1800,0.987500
1801,0.987500
1802,0.012500
1803,0.987500
1804,0.012500
1805,0.012500
1806,0.012500
1807,0.987500
1808,0.592494
1809,0.987500
181,0.987500
1810,0.987500
1811,0.987500
1812,0.012500
1813,0.987500
1814,0.987500
1815,0.012500
1816,0.987500
1817,0.987500
1818,0.012500
1819,0.987500
182,0.987500
1820,0.012500
1821,0.987500
1822,0.012500
1823,0.012500
1824,0.036435
1825,0.987500
1826,0.012500
1827,0.012500
1828,0.987500
1829,0.987500
183,0.012500
1830,0.012500
1831,0.987500
1832,0.987500
1833,0.084862
1834,0.012500
1835,0.012500
1836,0.012500
1837,0.987500
1838,0.987500
1839,0.012500
184,0.984247
1840,0.987500
1841,0.987500
1842,0.987500
1843,0.012500
1844,0.012500
1845,0.987500
1846,0.987500
1847,0.012500
1848,0.987500
1849,0.987500
185,0.012500
1850,0.079278
1851,0.987500
1852,0.012500
1853,0.987500
1854,0.012500
1855,0.987500
1856,0.987500
1857,0.012500
1858,0.012500
1859,0.987500
186,0.012500
1860,0.987500
1861,0.012500
1862,0.012500
1863,0.987500
1864,0.012500
1865,0.987500
1866,0.987500
1867,0.012500
1868,0.012500
1869,0.012500
187,0.012500
1870,0.012500
1871,0.987500
1872,0.987500
1873,0.987500
1874,0.987500
1875,0.012500
1876,0.987500
1877,0.987500
1878,0.987500
1879,0.012500
188,0.012500
1880,0.012500
1881,0.987500
1882,0.987500
1883,0.012500
1884,0.987500
1885,0.012500
1886,0.987500
1887,0.013514
1888,0.987500
1889,0.012500
189,0.012500
1890,0.012500
1891,0.987500
1892,0.012500
1893,0.012500
1894,0.012500
1895,0.987500
1896,0.012500
1897,0.012500
1898,0.012500
1899,0.012500
19,0.012500
190,0.987500
1900,0.012500
1901,0.012500
1902,0.987500
1903,0.987500
1904,0.987500
1905,0.987500
1906,0.987500
